q_id	q0	doc_id	score	rank	model
2	0	s_1218_488_0	0.9095325469970703	897	distilbert-base-uncased-emotion
2	0	s_2904_664_4	0.9095314145088196	898	distilbert-base-uncased-emotion
2	0	s_144_523_2	0.9094524383544922	899	distilbert-base-uncased-emotion
2	0	s_2035_646_0	0.9094352722167969	900	distilbert-base-uncased-emotion
2	0	s_2587_640_0	0.9094115495681763	901	distilbert-base-uncased-emotion
2	0	s_376_97_0	0.909321665763855	902	distilbert-base-uncased-emotion
2	0	s_188_239_0	0.9092974662780762	903	distilbert-base-uncased-emotion
2	0	s_71_0_7	0.9091914296150208	904	distilbert-base-uncased-emotion
2	0	s_2815_1972_1	0.9091813564300537	905	distilbert-base-uncased-emotion
2	0	s_2035_182_0	0.908821702003479	906	distilbert-base-uncased-emotion
2	0	s_1703_288_0	0.9087913036346436	907	distilbert-base-uncased-emotion
2	0	s_1321_95_1	0.9087692499160767	908	distilbert-base-uncased-emotion
2	0	s_2187_213_1	0.9087468385696411	909	distilbert-base-uncased-emotion
2	0	s_2393_155_1	0.9087294340133667	910	distilbert-base-uncased-emotion
2	0	s_116_725_0	0.9086650013923645	911	distilbert-base-uncased-emotion
2	0	s_2338_205_10	0.9086166620254517	912	distilbert-base-uncased-emotion
2	0	s_1578_959_1	0.9085837006568909	913	distilbert-base-uncased-emotion
2	0	s_654_171_1	0.9085628390312195	914	distilbert-base-uncased-emotion
2	0	s_952_23_2	0.9085233211517334	915	distilbert-base-uncased-emotion
2	0	s_1247_505_0	0.9085197448730469	916	distilbert-base-uncased-emotion
2	0	s_651_426_0	0.9084913730621338	917	distilbert-base-uncased-emotion
2	0	s_159_897_0	0.9084804058074951	918	distilbert-base-uncased-emotion
2	0	s_41_1652_0	0.9084490537643433	919	distilbert-base-uncased-emotion
2	0	s_1701_218_0	0.908448338508606	920	distilbert-base-uncased-emotion
2	0	s_818_807_0	0.9084329605102539	921	distilbert-base-uncased-emotion
2	0	s_514_103_0	0.9083952903747559	922	distilbert-base-uncased-emotion
2	0	s_685_155_1	0.9083734750747681	923	distilbert-base-uncased-emotion
2	0	s_439_7_0	0.9083057045936584	924	distilbert-base-uncased-emotion
2	0	s_2815_31_0	0.9082993268966675	925	distilbert-base-uncased-emotion
2	0	s_1749_881_1	0.9081841707229614	926	distilbert-base-uncased-emotion
2	0	s_3044_666_3	0.9081674218177795	927	distilbert-base-uncased-emotion
2	0	s_1096_127_1	0.9081380367279053	928	distilbert-base-uncased-emotion
2	0	s_1309_59_1	0.9081189632415771	929	distilbert-base-uncased-emotion
2	0	s_1352_388_7	0.908104658126831	930	distilbert-base-uncased-emotion
2	0	s_2700_132_3	0.9080841541290283	931	distilbert-base-uncased-emotion
2	0	s_713_1095_1	0.9080572724342346	932	distilbert-base-uncased-emotion
2	0	s_71_81_3	0.9080513715744019	933	distilbert-base-uncased-emotion
2	0	s_1514_41_61	0.9080042839050293	934	distilbert-base-uncased-emotion
2	0	s_2695_843_3	0.9079696536064148	935	distilbert-base-uncased-emotion
2	0	s_586_540_0	0.9079204797744751	936	distilbert-base-uncased-emotion
2	0	s_187_635_3	0.9078895449638367	937	distilbert-base-uncased-emotion
2	0	s_577_440_17	0.9078876972198486	938	distilbert-base-uncased-emotion
2	0	s_646_102_1	0.9078854322433472	939	distilbert-base-uncased-emotion
2	0	s_2326_167_0	0.9078553318977356	940	distilbert-base-uncased-emotion
2	0	s_2816_2_14	0.9078375101089478	941	distilbert-base-uncased-emotion
2	0	s_946_646_2	0.9078314304351807	942	distilbert-base-uncased-emotion
2	0	s_2338_145_2	0.9078248143196106	943	distilbert-base-uncased-emotion
2	0	s_343_162_0	0.9078050851821899	944	distilbert-base-uncased-emotion
2	0	s_109_795_0	0.9078025817871094	945	distilbert-base-uncased-emotion
2	0	s_1127_718_0	0.9077606201171875	946	distilbert-base-uncased-emotion
2	0	s_706_609_8	0.9077439308166504	947	distilbert-base-uncased-emotion
2	0	s_891_979_99	0.9077315330505371	948	distilbert-base-uncased-emotion
2	0	s_2243_620_48	0.9077123403549194	949	distilbert-base-uncased-emotion
2	0	s_14_1986_39	0.90765380859375	950	distilbert-base-uncased-emotion
2	0	s_2953_488_3	0.9075686931610107	951	distilbert-base-uncased-emotion
2	0	s_1424_276_57	0.9075671434402466	952	distilbert-base-uncased-emotion
2	0	s_562_691_0	0.9075506925582886	953	distilbert-base-uncased-emotion
2	0	s_1426_81_9	0.9075404405593872	954	distilbert-base-uncased-emotion
2	0	s_566_305_1	0.907455325126648	955	distilbert-base-uncased-emotion
2	0	s_2501_535_0	0.9073789119720459	956	distilbert-base-uncased-emotion
2	0	s_1147_1055_1	0.9073681831359863	957	distilbert-base-uncased-emotion
2	0	s_731_324_0	0.907357931137085	958	distilbert-base-uncased-emotion
2	0	s_555_234_0	0.9072649478912354	959	distilbert-base-uncased-emotion
2	0	s_478_208_0	0.907259464263916	960	distilbert-base-uncased-emotion
2	0	s_1175_818_1	0.9072479605674744	961	distilbert-base-uncased-emotion
2	0	s_113_1119_10	0.9072479605674744	962	distilbert-base-uncased-emotion
2	0	s_786_57_0	0.9072332382202148	963	distilbert-base-uncased-emotion
2	0	s_776_322_0	0.9071675539016724	964	distilbert-base-uncased-emotion
2	0	s_1514_1013_154	0.9070630073547363	965	distilbert-base-uncased-emotion
2	0	s_3068_751_5	0.9070501327514648	966	distilbert-base-uncased-emotion
2	0	s_2010_458_1	0.9070379137992859	967	distilbert-base-uncased-emotion
2	0	s_1995_300_0	0.9070369601249695	968	distilbert-base-uncased-emotion
2	0	s_993_909_3	0.9070139527320862	969	distilbert-base-uncased-emotion
2	0	s_1692_715_86	0.9069907665252686	970	distilbert-base-uncased-emotion
2	0	s_411_1189_1	0.9069697856903076	971	distilbert-base-uncased-emotion
2	0	s_3085_1105_1	0.9069497585296631	972	distilbert-base-uncased-emotion
2	0	s_1469_962_1	0.9069381952285767	973	distilbert-base-uncased-emotion
2	0	s_691_229_1	0.9069381952285767	974	distilbert-base-uncased-emotion
2	0	s_2243_715_13	0.906896710395813	975	distilbert-base-uncased-emotion
2	0	s_691_397_1	0.9068551659584045	976	distilbert-base-uncased-emotion
2	0	s_1833_67_14	0.9067875146865845	977	distilbert-base-uncased-emotion
2	0	s_1414_1685_8	0.9067455530166626	978	distilbert-base-uncased-emotion
2	0	s_1514_858_26	0.9066669940948486	979	distilbert-base-uncased-emotion
2	0	s_2449_143_4	0.9066553115844727	980	distilbert-base-uncased-emotion
2	0	s_1053_389_68	0.9066500663757324	981	distilbert-base-uncased-emotion
2	0	s_739_4_0	0.9065996408462524	982	distilbert-base-uncased-emotion
2	0	s_2139_27_1	0.9065796732902527	983	distilbert-base-uncased-emotion
2	0	s_1749_226_7	0.9065635204315186	984	distilbert-base-uncased-emotion
2	0	s_888_1789_0	0.9065418839454651	985	distilbert-base-uncased-emotion
2	0	s_785_502_5	0.9065262079238892	986	distilbert-base-uncased-emotion
2	0	s_1447_643_5	0.9065238237380981	987	distilbert-base-uncased-emotion
2	0	s_2007_661_0	0.9065226316452026	988	distilbert-base-uncased-emotion
2	0	s_617_922_0	0.9064769148826599	989	distilbert-base-uncased-emotion
2	0	s_1714_402_0	0.9064579010009766	990	distilbert-base-uncased-emotion
2	0	s_1127_587_3	0.9064431190490723	991	distilbert-base-uncased-emotion
2	0	s_790_613_1	0.9064404964447021	992	distilbert-base-uncased-emotion
2	0	s_2642_215_0	0.9063982963562012	993	distilbert-base-uncased-emotion
2	0	s_595_462_1	0.9063929319381714	994	distilbert-base-uncased-emotion
2	0	s_717_263_0	0.9063265323638916	995	distilbert-base-uncased-emotion
2	0	s_220_1084_1	0.906316876411438	996	distilbert-base-uncased-emotion
2	0	s_1514_450_0	0.9063140153884888	997	distilbert-base-uncased-emotion
2	0	s_740_639_0	0.9062470197677612	998	distilbert-base-uncased-emotion
2	0	s_508_3_0	0.9062320590019226	999	distilbert-base-uncased-emotion
2	0	s_1294_1102_20	0.906213104724884	1000	distilbert-base-uncased-emotion
3	0	s_356_158_6	0.9886214137077332	1	distilbert-base-uncased-emotion
3	0	s_449_104_0	0.9861962795257568	2	distilbert-base-uncased-emotion
3	0	s_2417_80_2	0.9813120365142822	3	distilbert-base-uncased-emotion
3	0	s_3009_25_1	0.9807522892951965	4	distilbert-base-uncased-emotion
3	0	s_86_494_0	0.9790564775466919	5	distilbert-base-uncased-emotion
3	0	s_1551_97_4	0.9790270328521729	6	distilbert-base-uncased-emotion
3	0	s_2593_426_1	0.978655219078064	7	distilbert-base-uncased-emotion
3	0	s_2415_615_3	0.9765366315841675	8	distilbert-base-uncased-emotion
3	0	s_2415_114_8	0.9764081239700317	9	distilbert-base-uncased-emotion
3	0	s_2678_313_0	0.9759299159049988	10	distilbert-base-uncased-emotion
3	0	s_2815_1312_111	0.9758285284042358	11	distilbert-base-uncased-emotion
3	0	s_2479_28_5	0.9757955074310303	12	distilbert-base-uncased-emotion
3	0	s_743_313_0	0.9755333065986633	13	distilbert-base-uncased-emotion
3	0	s_664_104_34	0.9752304553985596	14	distilbert-base-uncased-emotion
3	0	s_1483_30_2	0.9731636047363281	15	distilbert-base-uncased-emotion
3	0	s_2993_388_17	0.9722074866294861	16	distilbert-base-uncased-emotion
3	0	s_1818_19_0	0.9721580743789673	17	distilbert-base-uncased-emotion
3	0	s_975_82_1	0.9711551666259766	18	distilbert-base-uncased-emotion
3	0	s_735_231_1	0.9704345464706421	19	distilbert-base-uncased-emotion
3	0	s_2100_103_2	0.9701769351959229	20	distilbert-base-uncased-emotion
3	0	s_2130_1123_10	0.9696698784828186	21	distilbert-base-uncased-emotion
3	0	s_3042_50_6	0.9696513414382935	22	distilbert-base-uncased-emotion
3	0	s_1824_1615_2	0.9696239233016968	23	distilbert-base-uncased-emotion
3	0	s_2721_569_0	0.9696239233016968	24	distilbert-base-uncased-emotion
3	0	s_2180_31_44	0.9693111181259155	25	distilbert-base-uncased-emotion
3	0	s_782_573_10	0.9690294861793518	26	distilbert-base-uncased-emotion
3	0	s_433_808_10	0.9687960147857666	27	distilbert-base-uncased-emotion
3	0	s_1499_1086_27	0.9678244590759277	28	distilbert-base-uncased-emotion
3	0	s_1666_218_2	0.9676558971405029	29	distilbert-base-uncased-emotion
3	0	s_1905_30_46	0.9675132036209106	30	distilbert-base-uncased-emotion
3	0	s_356_186_14	0.9674473404884338	31	distilbert-base-uncased-emotion
3	0	s_1597_605_1	0.9672998189926147	32	distilbert-base-uncased-emotion
3	0	s_858_145_5	0.9665815234184265	33	distilbert-base-uncased-emotion
3	0	s_918_25_2	0.9663567543029785	34	distilbert-base-uncased-emotion
3	0	s_2143_358_13	0.9663148522377014	35	distilbert-base-uncased-emotion
3	0	s_1978_1056_16	0.9656437635421753	36	distilbert-base-uncased-emotion
3	0	s_2608_1797_0	0.9655530452728271	37	distilbert-base-uncased-emotion
3	0	s_951_54_0	0.9654003381729126	38	distilbert-base-uncased-emotion
3	0	s_1580_37_2	0.9653308391571045	39	distilbert-base-uncased-emotion
3	0	s_1551_163_8	0.9652678370475769	40	distilbert-base-uncased-emotion
3	0	s_2993_494_0	0.9651377201080322	41	distilbert-base-uncased-emotion
3	0	s_2130_1296_12	0.965103805065155	42	distilbert-base-uncased-emotion
3	0	s_1746_430_0	0.9646775722503662	43	distilbert-base-uncased-emotion
3	0	s_17_808_1	0.9646230340003967	44	distilbert-base-uncased-emotion
3	0	s_1551_98_2	0.9645573496818542	45	distilbert-base-uncased-emotion
3	0	s_1418_612_0	0.964348316192627	46	distilbert-base-uncased-emotion
3	0	s_2352_879_0	0.9639710187911987	47	distilbert-base-uncased-emotion
3	0	s_2815_1586_73	0.9639708995819092	48	distilbert-base-uncased-emotion
3	0	s_1580_85_8	0.9638036489486694	49	distilbert-base-uncased-emotion
3	0	s_2139_196_0	0.9637194871902466	50	distilbert-base-uncased-emotion
3	0	s_552_260_0	0.9637022018432617	51	distilbert-base-uncased-emotion
3	0	s_1160_120_1	0.9633873701095581	52	distilbert-base-uncased-emotion
3	0	s_1404_316_5	0.9631697535514832	53	distilbert-base-uncased-emotion
3	0	s_258_126_8	0.9627376794815063	54	distilbert-base-uncased-emotion
3	0	s_713_200_1	0.9627124071121216	55	distilbert-base-uncased-emotion
3	0	s_156_110_0	0.9622931480407715	56	distilbert-base-uncased-emotion
3	0	s_993_781_1	0.9621177911758423	57	distilbert-base-uncased-emotion
3	0	s_2100_761_1	0.9618900418281555	58	distilbert-base-uncased-emotion
3	0	s_2721_246_3	0.9618786573410034	59	distilbert-base-uncased-emotion
3	0	s_1499_1086_21	0.9617247581481934	60	distilbert-base-uncased-emotion
3	0	s_1234_457_3	0.961681604385376	61	distilbert-base-uncased-emotion
3	0	s_888_1402_3	0.9613447189331055	62	distilbert-base-uncased-emotion
3	0	s_586_713_4	0.9613220691680908	63	distilbert-base-uncased-emotion
3	0	s_2100_190_21	0.961299479007721	64	distilbert-base-uncased-emotion
3	0	s_1959_1070_0	0.9612141251564026	65	distilbert-base-uncased-emotion
3	0	s_259_641_0	0.9611537456512451	66	distilbert-base-uncased-emotion
3	0	s_374_68_0	0.9611493945121765	67	distilbert-base-uncased-emotion
3	0	s_824_119_0	0.9611364006996155	68	distilbert-base-uncased-emotion
3	0	s_1833_67_14	0.9608490467071533	69	distilbert-base-uncased-emotion
3	0	s_1826_115_0	0.9608139395713806	70	distilbert-base-uncased-emotion
3	0	s_201_51_0	0.9607231020927429	71	distilbert-base-uncased-emotion
3	0	s_1551_248_8	0.9606719017028809	72	distilbert-base-uncased-emotion
3	0	s_1410_88_0	0.9605849981307983	73	distilbert-base-uncased-emotion
3	0	s_1551_0_41	0.9604830145835876	74	distilbert-base-uncased-emotion
3	0	s_2100_307_3	0.960374116897583	75	distilbert-base-uncased-emotion
3	0	s_613_106_0	0.9603740572929382	76	distilbert-base-uncased-emotion
3	0	s_782_6_13	0.9603696465492249	77	distilbert-base-uncased-emotion
3	0	s_993_565_5	0.9603514075279236	78	distilbert-base-uncased-emotion
3	0	s_2401_53_0	0.9599218368530273	79	distilbert-base-uncased-emotion
3	0	s_2280_12_0	0.9597439169883728	80	distilbert-base-uncased-emotion
3	0	s_2415_600_3	0.9596670269966125	81	distilbert-base-uncased-emotion
3	0	s_2495_228_4	0.9595887660980225	82	distilbert-base-uncased-emotion
3	0	s_1072_457_0	0.9595799446105957	83	distilbert-base-uncased-emotion
3	0	s_2908_76_12	0.9594805240631104	84	distilbert-base-uncased-emotion
3	0	s_1116_1087_2	0.959344744682312	85	distilbert-base-uncased-emotion
3	0	s_1979_321_0	0.9592830538749695	86	distilbert-base-uncased-emotion
3	0	s_2894_440_0	0.9592600464820862	87	distilbert-base-uncased-emotion
3	0	s_436_131_116	0.9591860771179199	88	distilbert-base-uncased-emotion
3	0	s_2215_1046_1	0.9587025046348572	89	distilbert-base-uncased-emotion
3	0	s_17_843_10	0.9584668874740601	90	distilbert-base-uncased-emotion
3	0	s_80_108_2	0.9582769870758057	91	distilbert-base-uncased-emotion
3	0	s_326_265_1	0.9581100940704346	92	distilbert-base-uncased-emotion
3	0	s_807_290_0	0.9580502510070801	93	distilbert-base-uncased-emotion
3	0	s_1388_1136_0	0.9579370021820068	94	distilbert-base-uncased-emotion
3	0	s_2061_335_3	0.957726776599884	95	distilbert-base-uncased-emotion
3	0	s_2130_40_0	0.9575635194778442	96	distilbert-base-uncased-emotion
3	0	s_2130_716_0	0.9573391675949097	97	distilbert-base-uncased-emotion
3	0	s_3102_356_0	0.9573100805282593	98	distilbert-base-uncased-emotion
3	0	s_552_12_24	0.957205593585968	99	distilbert-base-uncased-emotion
3	0	s_1601_794_0	0.9571952819824219	100	distilbert-base-uncased-emotion
3	0	s_2678_282_0	0.9570325016975403	101	distilbert-base-uncased-emotion
3	0	s_1168_49_0	0.9570083022117615	102	distilbert-base-uncased-emotion
3	0	s_1738_264_1	0.9569920301437378	103	distilbert-base-uncased-emotion
3	0	s_1920_183_0	0.9569346904754639	104	distilbert-base-uncased-emotion
3	0	s_2415_194_3	0.9569219350814819	105	distilbert-base-uncased-emotion
3	0	s_2089_546_2	0.9569129347801208	106	distilbert-base-uncased-emotion
3	0	s_2488_644_0	0.9568593502044678	107	distilbert-base-uncased-emotion
3	0	s_2904_664_4	0.95672607421875	108	distilbert-base-uncased-emotion
3	0	s_2863_1027_0	0.9565176963806152	109	distilbert-base-uncased-emotion
3	0	s_2593_538_0	0.9563624262809753	110	distilbert-base-uncased-emotion
3	0	s_1001_412_0	0.956323504447937	111	distilbert-base-uncased-emotion
3	0	s_2349_17_0	0.9562955498695374	112	distilbert-base-uncased-emotion
3	0	s_1404_769_6	0.9562792778015137	113	distilbert-base-uncased-emotion
3	0	s_2836_287_0	0.9560720920562744	114	distilbert-base-uncased-emotion
3	0	s_1496_173_3	0.9560370445251465	115	distilbert-base-uncased-emotion
3	0	s_1234_347_0	0.9559372067451477	116	distilbert-base-uncased-emotion
3	0	s_1352_800_2	0.9559022188186646	117	distilbert-base-uncased-emotion
3	0	s_888_213_3	0.9558871984481812	118	distilbert-base-uncased-emotion
3	0	s_116_619_2	0.9558519721031189	119	distilbert-base-uncased-emotion
3	0	s_588_246_2	0.9558376669883728	120	distilbert-base-uncased-emotion
3	0	s_3036_636_0	0.9556009769439697	121	distilbert-base-uncased-emotion
3	0	s_2007_780_0	0.9554035663604736	122	distilbert-base-uncased-emotion
3	0	s_1265_110_0	0.9553284645080566	123	distilbert-base-uncased-emotion
3	0	s_588_107_2	0.955260157585144	124	distilbert-base-uncased-emotion
3	0	s_804_136_0	0.9551821947097778	125	distilbert-base-uncased-emotion
3	0	s_201_57_0	0.9551770091056824	126	distilbert-base-uncased-emotion
3	0	s_439_77_3	0.9551312923431396	127	distilbert-base-uncased-emotion
3	0	s_2536_48_0	0.9550873637199402	128	distilbert-base-uncased-emotion
3	0	s_838_470_0	0.9548971652984619	129	distilbert-base-uncased-emotion
3	0	s_1884_65_2	0.9544880986213684	130	distilbert-base-uncased-emotion
3	0	s_2176_603_1	0.954463005065918	131	distilbert-base-uncased-emotion
3	0	s_217_501_0	0.954401433467865	132	distilbert-base-uncased-emotion
3	0	s_646_171_1	0.9543701410293579	133	distilbert-base-uncased-emotion
3	0	s_1515_552_0	0.9542867541313171	134	distilbert-base-uncased-emotion
3	0	s_18_376_2	0.95426344871521	135	distilbert-base-uncased-emotion
3	0	s_2007_242_0	0.9541832208633423	136	distilbert-base-uncased-emotion
3	0	s_1764_1_1	0.9540843963623047	137	distilbert-base-uncased-emotion
3	0	s_1692_754_88	0.9540787935256958	138	distilbert-base-uncased-emotion
3	0	s_1749_1044_0	0.9539899230003357	139	distilbert-base-uncased-emotion
3	0	s_2296_651_2	0.9538818597793579	140	distilbert-base-uncased-emotion
3	0	s_2560_109_0	0.9537720680236816	141	distilbert-base-uncased-emotion
3	0	s_543_197_0	0.9536453485488892	142	distilbert-base-uncased-emotion
3	0	s_508_7_5	0.9536405801773071	143	distilbert-base-uncased-emotion
3	0	s_2094_987_3	0.9535310864448547	144	distilbert-base-uncased-emotion
3	0	s_12_2_34	0.9534835815429688	145	distilbert-base-uncased-emotion
3	0	s_2130_310_17	0.9534770250320435	146	distilbert-base-uncased-emotion
3	0	s_126_11_0	0.9534621238708496	147	distilbert-base-uncased-emotion
3	0	s_96_577_1	0.9533929824829102	148	distilbert-base-uncased-emotion
3	0	s_1584_1052_0	0.9532346129417419	149	distilbert-base-uncased-emotion
3	0	s_1239_452_0	0.9531309604644775	150	distilbert-base-uncased-emotion
3	0	s_2439_346_1	0.9531118869781494	151	distilbert-base-uncased-emotion
3	0	s_2606_309_5	0.9529891014099121	152	distilbert-base-uncased-emotion
3	0	s_41_1894_0	0.9529615640640259	153	distilbert-base-uncased-emotion
3	0	s_1499_708_134	0.9528601169586182	154	distilbert-base-uncased-emotion
3	0	s_2100_1_24	0.9527456164360046	155	distilbert-base-uncased-emotion
3	0	s_775_1025_5	0.9526298642158508	156	distilbert-base-uncased-emotion
3	0	s_2593_496_5	0.9524760246276855	157	distilbert-base-uncased-emotion
3	0	s_209_621_6	0.9523916244506836	158	distilbert-base-uncased-emotion
3	0	s_316_826_0	0.9521491527557373	159	distilbert-base-uncased-emotion
3	0	s_610_89_0	0.9518807530403137	160	distilbert-base-uncased-emotion
3	0	s_70_117_0	0.9518624544143677	161	distilbert-base-uncased-emotion
3	0	s_3075_23_3	0.9517109990119934	162	distilbert-base-uncased-emotion
3	0	s_3044_143_3	0.9517048001289368	163	distilbert-base-uncased-emotion
3	0	s_2100_307_0	0.9517034292221069	164	distilbert-base-uncased-emotion
3	0	s_1712_255_3	0.9517034292221069	165	distilbert-base-uncased-emotion
3	0	s_1798_17_0	0.951676070690155	166	distilbert-base-uncased-emotion
3	0	s_2402_1250_5	0.9516615867614746	167	distilbert-base-uncased-emotion
3	0	s_2826_295_0	0.9516523480415344	168	distilbert-base-uncased-emotion
3	0	s_897_971_2	0.951555609703064	169	distilbert-base-uncased-emotion
3	0	s_2749_78_0	0.9513755440711975	170	distilbert-base-uncased-emotion
3	0	s_898_324_1	0.9513387680053711	171	distilbert-base-uncased-emotion
3	0	s_1551_61_6	0.9512771368026733	172	distilbert-base-uncased-emotion
3	0	s_597_117_5	0.9512122869491577	173	distilbert-base-uncased-emotion
3	0	s_2331_1061_0	0.9509835243225098	174	distilbert-base-uncased-emotion
3	0	s_2035_910_3	0.9509175419807434	175	distilbert-base-uncased-emotion
3	0	s_2330_916_0	0.9509073495864868	176	distilbert-base-uncased-emotion
3	0	s_664_105_1	0.9509027004241943	177	distilbert-base-uncased-emotion
3	0	s_1601_65_18	0.9508031606674194	178	distilbert-base-uncased-emotion
3	0	s_289_1173_0	0.950614333152771	179	distilbert-base-uncased-emotion
3	0	s_2479_81_5	0.950609564781189	180	distilbert-base-uncased-emotion
3	0	s_1404_968_2	0.9505338668823242	181	distilbert-base-uncased-emotion
3	0	s_2453_7_8	0.9504701495170593	182	distilbert-base-uncased-emotion
3	0	s_2815_1461_59	0.9504701495170593	183	distilbert-base-uncased-emotion
3	0	s_1246_1526_0	0.9502904415130615	184	distilbert-base-uncased-emotion
3	0	s_2988_264_0	0.9502720236778259	185	distilbert-base-uncased-emotion
3	0	s_782_23_5	0.9501985311508179	186	distilbert-base-uncased-emotion
3	0	s_462_672_0	0.950175404548645	187	distilbert-base-uncased-emotion
3	0	s_8_1120_3	0.9500775337219238	188	distilbert-base-uncased-emotion
3	0	s_8_1124_3	0.9500774145126343	189	distilbert-base-uncased-emotion
3	0	s_220_1121_21	0.9500719308853149	190	distilbert-base-uncased-emotion
3	0	s_912_529_2	0.9499884843826294	191	distilbert-base-uncased-emotion
3	0	s_2897_165_0	0.9499884247779846	192	distilbert-base-uncased-emotion
3	0	s_2831_991_12	0.9498640298843384	193	distilbert-base-uncased-emotion
3	0	s_2815_1450_79	0.94983971118927	194	distilbert-base-uncased-emotion
3	0	s_316_646_1	0.9497060775756836	195	distilbert-base-uncased-emotion
3	0	s_2372_66_3	0.9496957063674927	196	distilbert-base-uncased-emotion
3	0	s_737_961_0	0.9496070146560669	197	distilbert-base-uncased-emotion
3	0	s_2993_102_0	0.9495737552642822	198	distilbert-base-uncased-emotion
3	0	s_989_162_0	0.9495465755462646	199	distilbert-base-uncased-emotion
3	0	s_993_928_7	0.9494879245758057	200	distilbert-base-uncased-emotion
3	0	s_889_125_21	0.9490753412246704	201	distilbert-base-uncased-emotion
3	0	s_774_933_1	0.949038028717041	202	distilbert-base-uncased-emotion
3	0	s_1639_444_16	0.9489215612411499	203	distilbert-base-uncased-emotion
3	0	s_2146_111_3	0.9488867521286011	204	distilbert-base-uncased-emotion
3	0	s_1455_358_1	0.9488767385482788	205	distilbert-base-uncased-emotion
3	0	s_1602_1269_38	0.9488301277160645	206	distilbert-base-uncased-emotion
3	0	s_142_28_0	0.9487336277961731	207	distilbert-base-uncased-emotion
3	0	s_1384_1072_13	0.9487261772155762	208	distilbert-base-uncased-emotion
3	0	s_11_161_1	0.94869065284729	209	distilbert-base-uncased-emotion
3	0	s_2564_843_0	0.9482840895652771	210	distilbert-base-uncased-emotion
3	0	s_890_694_1	0.9482346773147583	211	distilbert-base-uncased-emotion
3	0	s_2396_10_0	0.9482283592224121	212	distilbert-base-uncased-emotion
3	0	s_2415_53_1	0.9482227563858032	213	distilbert-base-uncased-emotion
3	0	s_2415_1145_0	0.9481642246246338	214	distilbert-base-uncased-emotion
3	0	s_2808_1_0	0.9481500387191772	215	distilbert-base-uncased-emotion
3	0	s_2395_33_0	0.9480103850364685	216	distilbert-base-uncased-emotion
3	0	s_1578_1372_6	0.9479875564575195	217	distilbert-base-uncased-emotion
3	0	s_738_557_0	0.9479502439498901	218	distilbert-base-uncased-emotion
3	0	s_3019_234_0	0.9478883743286133	219	distilbert-base-uncased-emotion
3	0	s_1592_97_1	0.9477893114089966	220	distilbert-base-uncased-emotion
3	0	s_201_5_1	0.947763204574585	221	distilbert-base-uncased-emotion
3	0	s_577_1228_1	0.9477439522743225	222	distilbert-base-uncased-emotion
3	0	s_2996_268_0	0.9477220177650452	223	distilbert-base-uncased-emotion
3	0	s_1337_14_0	0.9476431608200073	224	distilbert-base-uncased-emotion
3	0	s_2232_597_0	0.9476402401924133	225	distilbert-base-uncased-emotion
3	0	s_551_67_0	0.9475910663604736	226	distilbert-base-uncased-emotion
3	0	s_131_822_0	0.9475266933441162	227	distilbert-base-uncased-emotion
3	0	s_1160_171_5	0.9474474191665649	228	distilbert-base-uncased-emotion
3	0	s_566_305_1	0.9472943544387817	229	distilbert-base-uncased-emotion
3	0	s_1605_735_1	0.947282075881958	230	distilbert-base-uncased-emotion
3	0	s_2465_552_1	0.9471704363822937	231	distilbert-base-uncased-emotion
3	0	s_1322_797_1	0.947152853012085	232	distilbert-base-uncased-emotion
3	0	s_2324_143_0	0.9471434354782104	233	distilbert-base-uncased-emotion
3	0	s_1749_250_1	0.9470541477203369	234	distilbert-base-uncased-emotion
3	0	s_1285_646_0	0.9468564987182617	235	distilbert-base-uncased-emotion
3	0	s_2292_1189_5	0.9467787742614746	236	distilbert-base-uncased-emotion
3	0	s_888_1323_3	0.9467254877090454	237	distilbert-base-uncased-emotion
3	0	s_343_369_0	0.9466608762741089	238	distilbert-base-uncased-emotion
3	0	s_3046_1641_0	0.9466427564620972	239	distilbert-base-uncased-emotion
3	0	s_132_167_0	0.9465509653091431	240	distilbert-base-uncased-emotion
3	0	s_634_56_0	0.9465029239654541	241	distilbert-base-uncased-emotion
3	0	s_1514_381_229	0.9464714527130127	242	distilbert-base-uncased-emotion
3	0	s_2143_312_17	0.9463895559310913	243	distilbert-base-uncased-emotion
3	0	s_3028_409_3	0.9463872313499451	244	distilbert-base-uncased-emotion
3	0	s_1132_208_0	0.9463825225830078	245	distilbert-base-uncased-emotion
3	0	s_1661_5_0	0.9463395476341248	246	distilbert-base-uncased-emotion
3	0	s_1336_837_0	0.9463382959365845	247	distilbert-base-uncased-emotion
3	0	s_2176_1256_0	0.9463275671005249	248	distilbert-base-uncased-emotion
3	0	s_1061_1237_0	0.9462463855743408	249	distilbert-base-uncased-emotion
3	0	s_551_28_1	0.9461621046066284	250	distilbert-base-uncased-emotion
3	0	s_908_1543_0	0.9461616277694702	251	distilbert-base-uncased-emotion
3	0	s_1587_1507_0	0.946132481098175	252	distilbert-base-uncased-emotion
3	0	s_3042_4_99	0.9460864067077637	253	distilbert-base-uncased-emotion
3	0	s_717_194_1	0.9460644721984863	254	distilbert-base-uncased-emotion
3	0	s_1581_472_0	0.9460357427597046	255	distilbert-base-uncased-emotion
3	0	s_2398_636_0	0.9460313320159912	256	distilbert-base-uncased-emotion
3	0	s_1581_608_0	0.9459310173988342	257	distilbert-base-uncased-emotion
